Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
175026,"Five-Twelfths of Heaven (Roads of Heaven, #1)",Melissa Scott,"Scott, Melissa",,"=""0671559524""","=""9780671559526""",0,3.97,Baen,Mass Market Paperback,339,1985,1985,,2021/09/12,to-read,to-read (#528),to-read,,,,0,0
54109215,"The Wake-Up Call: Why the Pandemic Has Exposed the Weakness of the West, and How to Fix It",John Micklethwait,"Micklethwait, John",Adrian Wooldridge,"=""0063065312""","=""9780063065314""",4,3.67,HarperVia,ebook,176,2020,2020,2021/09/08,2021/09/05,,,read,,,,1,0
100344,Protector (Known Space),Larry Niven,"Niven, Larry",,"=""0345353129""","=""9780345353122""",0,4.07,Del Rey Books,Paperback,218,1987,1973,,2021/09/06,to-read,to-read (#527),to-read,,,,0,0
218458,The Flying Sorcerers,David Gerrold,"Gerrold, David",Larry Niven,"=""1932100237""","=""9781932100235""",0,3.78,BenBella Books,Paperback,320,2004,1970,,2021/09/06,to-read,to-read (#526),to-read,,,,0,0
100365,"The Mote in God's Eye (Moties, #1)",Larry Niven,"Niven, Larry",Jerry Pournelle,"=""156865054X""","=""9781568650548""",0,4.07,Spectrum Literary Agency,ebook,596,2011,1974,,2021/09/06,to-read,to-read (#525),to-read,,,,0,0
53112442,"Chaos Rising (Star Wars: Thrawn Ascendancy, #1)",Timothy Zahn,"Zahn, Timothy",,"=""0593157699""","=""9780593157695""",2,4.25,Del Rey,Hardcover,400,2020,2020,2021/09/05,2021/08/28,,,read,,,,1,0
25810610,Security,Gina Wohlsdorf,"Wohlsdorf, Gina",,"=""1616205628""","=""9781616205621""",1,3.27,Algonquin Books,Hardcover,229,2016,2016,2021/09/05,2021/09/01,,,read,,,,1,0
41241968,"The Wandering Inn: Volume 3 (The Wandering Inn, #3)",Pirateaba,"Pirateaba, Pirateaba",,"=""""","=""""",4,4.53,Pirateaba,ebook,1862,,2020,2021/09/02,2021/06/03,,,read,,,,1,0
50892360,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534437673""","=""9781534437678""",3,4.21,Saga Press,Hardcover,454,2020,2020,2021/09/01,2020/10/20,,,read,,,,1,0
101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,"Stross, Charles",,"=""0441013651""","=""9780441013654""",0,3.90,Ace,Paperback,345,2006,2004,,2021/08/29,to-read,to-read (#524),to-read,,,,0,0
52761887,How to Prepare for Climate Change: A Practical Guide to Surviving the Chaos,David Pogue,"Pogue, David",,"=""1982134518""","=""9781982134518""",4,4.14,Simon  Schuster,Paperback,656,2020,,2021/08/28,2021/07/28,,,read,,,,1,0
38608575,"The Quantum Magician (The Quantum Evolution, #1)",Derek Künsken,"Künsken, Derek",,"=""1781085706""","=""9781781085707""",0,3.99,Solaris,Mass Market Paperback,478,2018,2018,,2021/08/25,to-read,to-read (#523),to-read,,,,0,0
35120549,"I Am Not a Serial Killer (John Cleaver, #1)",Dan Wells,"Wells, Dan",,"=""""","=""""",2,3.79,Tor Books,Kindle Edition,272,2010,2009,2021/08/20,2021/08/02,,,read,,,,1,0
3791158,And He Built a Crooked House,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",0,3.92,The Heinlein Archives,ebook,78,,1940,,2021/08/17,to-read,to-read (#522),to-read,,,,0,0
68494,"Perdido Street Station (New Crobuzon, #1)",China Miéville,"Miéville, China",,"=""0345459407""","=""9780345459404""",0,3.97,Ballantine Del Rey,Mass Market Paperback,710,2003,2000,,2021/08/12,to-read,to-read (#521),to-read,,,,0,0
6294,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,"=""006441034X""","=""9780064410342""",0,4.29,Harper Trophy,Mass Market Paperback,329,2001,1986,,2021/08/10,to-read,to-read (#520),to-read,,,,0,0
56104156,"Soulhome (The Weirkey Chronicles, #1)",Sarah Lin,"Lin, Sarah",,"=""""","=""""",0,4.06,,Kindle Edition,204,2020,2020,,2021/08/10,to-read,to-read (#519),to-read,,,,0,0
25898577,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,Michelle Alexander,"Alexander, Michelle",,"=""1620971933""","=""9781620971932""",3,4.52,The New Press Inc.,Paperback,352,2020,2010,2021/08/07,2021/07/02,,,read,,,,1,0
28780969,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",5,4.50,Pottermore Publishing,Kindle Edition,815,2015,2003,2021/08/05,2021/07/31,,,read,,,,1,0
860926,Zima Blue and Other Stories,Alastair Reynolds,"Reynolds, Alastair",,"=""1597800589""","=""9781597800587""",0,4.05,Night Shade,Hardcover,300,2006,2006,,2021/08/04,to-read,to-read (#518),to-read,,,,0,0
56269269,This Thing Between Us,Gus Moreno,"Moreno, Gus",,"=""0374539235""","=""9780374539238""",0,3.78,MCD X Fsg Originals,Paperback,272,2021,2021,,2021/08/04,to-read,to-read (#517),to-read,,,,0,0
54670322,Bacchanal,Veronica G. Henry,"Henry, Veronica G.",,"=""1542027810""","=""9781542027816""",0,3.87,47North,Hardcover,352,2021,2021,,2021/08/04,to-read,to-read (#516),to-read,,,,0,0
52373847,Power (Buryoku #1),Aaron Oster,"Oster, Aaron",,"=""""","=""""",0,4.06,GFS Publishing Inc,Kindle Edition,289,2019,,,2021/08/04,to-read,to-read (#515),to-read,,,,0,0
56097208,"Artifact Space (Arcana Imperii, #1)",Miles  Cameron,"Cameron, Miles",,"=""""","=""""",0,4.36,Gollancz,Kindle Edition,400,2021,2021,,2021/08/03,to-read,to-read (#514),to-read,,,,0,0
10381195,"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097604""","=""9780575097605""",0,4.09,Gollancz,Hardcover,375,2011,2011,,2021/08/03,to-read,to-read (#513),to-read,,,,0,0
9317452,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097566""","=""9780575097568""",4,3.87,Gollancz,Hardcover,392,2011,2011,2021/08/03,2021/04/19,,,read,,,,1,0
624122,The Man Who Folded Himself,David Gerrold,"Gerrold, David",,"=""1932100040""","=""9781932100044""",0,3.82,BenBella Books,Paperback,127,2003,1973,,2021/08/02,to-read,to-read (#512),to-read,,,,0,0
104089,Tigana,Guy Gavriel Kay,"Kay, Guy Gavriel",,"=""0451457765""","=""9780451457769""",2,4.09,Roc,Paperback,676,1999,1990,2021/05/31,2021/04/11,,,read,,,,1,0
10383194,On Stranger Tides,Tim Powers,"Powers, Tim",,"=""006209453X""","=""9780062094537""",3,3.84,Harper,Mass Market Paperback,322,2011,1987,2021/07/31,2021/03/21,,,read,,,,1,0
36454667,"Empire of Silence (Sun Eater, #1)",Christopher Ruocchio,"Ruocchio, Christopher",,"=""""","=""""",0,4.05,DAW,Kindle Edition,753,2018,2018,,2021/07/29,to-read,to-read (#511),to-read,,,,0,0
57150943,The Heretic Peacekeeper (The Nine Heavens and Ten Earths #1),Jeremy Bai,"Bai, Jeremy",,"=""""","=""""",0,4.12,,Kindle Edition,,2021,2021,,2021/07/28,to-read,to-read (#510),to-read,,,,0,0
53263726,"Right of Way: Race, Class, and the Silent Epidemic of Pedestrian Deaths in America",Angie Schmitt,"Schmitt, Angie",Charles T. Brown,"=""1642830836""","=""9781642830835""",3,4.41,Island Press,Paperback,248,2020,2020,2021/07/28,2021/07/03,,,read,,,,1,0
51083937,"The Brightest Shadow (The Brightest Shadow, #1)",Sarah Lin,"Lin, Sarah",,"=""""","=""""",0,3.88,Sarah Lin,Kindle Edition,794,2020,2020,,2021/07/24,to-read,to-read (#509),to-read,,,,0,0
54310257,Mark of the Founder (Beastborne Chronicles #1),James T. Callum,"Callum, James T.",,"=""""","=""""",0,4.39,,Kindle Edition,1068,2020,2020,,2021/07/24,to-read,to-read (#508),to-read,,,,0,0
51620347,The Midnight Circus,Jane Yolen,"Yolen, Jane",Theodora Goss,"=""1616963409""","=""9781616963408""",0,3.66,Tachyon Publications,Paperback,256,2020,2020,,2021/07/21,to-read,to-read (#507),to-read,,,,0,0
52380207,Trouble the Saints,Alaya Dawn Johnson,"Johnson, Alaya Dawn",,"=""1250175348""","=""9781250175342""",0,3.41,Tor Books,Hardcover,352,2020,2020,,2021/07/21,to-read,to-read (#506),to-read,,,,0,0
8145855,"The Passage (The Passage, #1)",Justin Cronin,"Cronin, Justin",,"=""""","=""""",0,4.04,Ballantine Books,Kindle Edition,897,2010,2010,,2021/07/20,to-read,to-read (#505),to-read,,,,0,0
27687495,Sour Candy,Kealan Patrick Burke,"Burke, Kealan Patrick",,"=""""","=""""",0,3.72,,Kindle Edition,84,2015,2015,,2021/07/19,to-read,to-read (#504),to-read,,,,0,0
27712,The Neverending Story,Michael Ende,"Ende, Michael","Ralph Manheim, Roswitha Quadflieg","=""0525457585""","=""9780525457589""",0,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2021/07/19,to-read,to-read (#503),to-read,,,,0,0
361081,"Pacific Vortex! (Dirk Pitt, #1)",Clive Cussler,"Cussler, Clive",Michael Pritchard,"=""0553276328""","=""9780553276329""",0,3.80,Bantam,Mass Market Paperback,270,1983,1972,,2021/07/17,to-read,to-read (#502),to-read,,,,0,0
55859459,The 22 Murders of Madison May,Max Barry,"Barry, Max",,"=""0593085205""","=""9780593085202""",0,3.78,G.P. Putnam's Sons,Hardcover,336,2021,2021,,2021/07/16,to-read,to-read (#501),to-read,,,,0,0
220772,Come Closer,Sara Gran,"Gran, Sara",,"=""0425210316""","=""9780425210314""",0,3.64,Berkley Trade,Paperback,194,2006,2003,,2021/07/16,to-read,to-read (#500),to-read,,,,0,0
8089338,Robot,Adam Wiśniewski-Snerg,"Wiśniewski-Snerg, Adam",,"=""8374536667""","=""9788374536660""",0,3.77,Słowo Obraz / Terytoria,Paperback,364,2005,1973,,2021/07/16,to-read,to-read (#499),to-read,,,,0,0
57225379,A Strange and Brilliant Light,Eli  Lee,"Lee, Eli",,"=""""","=""""",0,3.51,Jo Fletcher Books,Kindle Edition,416,2021,2021,,2021/07/16,to-read,to-read (#498),to-read,,,,0,0
51637946,Light of the Jedi (Star Wars: The High Republic),Charles Soule,"Soule, Charles",,"=""0593157710""","=""9780593157718""",1,3.92,Del Rey,Hardcover,380,2021,2021,2021/07/15,2021/04/10,,,read,,,,1,0
41211815,Aftershocks (The Palladium Wars #1),Marko Kloos,"Kloos, Marko",,"=""""","=""""",0,4.10,47North,Kindle Edition,286,2019,2019,,2021/07/15,to-read,to-read (#497),to-read,,,,0,0
18800655,"Terms of Enlistment (Frontlines, #1)",Marko Kloos,"Kloos, Marko",,"=""""","=""""",0,4.04,47North,Kindle Edition,347,2013,2013,,2021/07/15,to-read,to-read (#496),to-read,,,,0,0
55659625,Appleseed,Matt   Bell,"Bell, Matt",,"=""006304014X""","=""9780063040144""",0,3.59,Custom House,Hardcover,465,2021,2021,,2021/07/15,to-read,to-read (#495),to-read,,,,0,0
24929067,"Forging Divinity (The War of Broken Mirrors, #1)",Andrew Rowe,"Rowe, Andrew",,"=""1505886554""","=""9781505886559""",0,3.91,Createspace Independent Publishing Platform,Paperback,295,2015,2015,,2021/07/14,to-read,to-read (#494),to-read,,,,0,0
49626218,"Street Cultivation (Street Cultivation, #1)",Sarah Lin,"Lin, Sarah",,"=""""","=""""",0,4.08,,Kindle Edition,401,2019,2019,,2021/07/14,to-read,to-read (#493),to-read,,,,0,0
54304067,Machinehood,S.B. Divya,"Divya, S.B.",,"=""1982148063""","=""9781982148065""",0,3.65,Gallery / Saga Press,Hardcover,404,2021,2021,,2021/07/13,to-read,to-read (#492),to-read,,,,0,0
52027273,Providence,Max Barry,"Barry, Max",,"=""0593085175""","=""9780593085172""",0,3.86,G.P. Putnam's Sons,Hardcover,306,2020,2020,,2021/07/13,to-read,to-read (#491),to-read,,,,0,0
52359662,The Stone Wētā,Octavia Cade,"Cade, Octavia",,"=""0995135509""","=""9780995135505""",0,3.82,Paper Road Press Ltd,Paperback,184,2020,2020,,2021/07/13,to-read,to-read (#490),to-read,,,,0,0
54616389,"Doors of Sleep (Journals of Zaxony Delatree, #1)",Tim Pratt,"Pratt, Tim",,"=""0857668749""","=""9780857668745""",0,3.92,Angry Robot,Paperback,272,2021,2021,,2021/07/13,to-read,to-read (#489),to-read,,,,0,0
44327636,"The First Step (A Thousand Li, #1)",Tao Wong,"Wong, Tao",,"=""""","=""""",0,4.12,Starlit Publishing,Kindle Edition,367,2019,2019,,2021/07/13,to-read,to-read (#488),to-read,,,,0,0
54303485,One Day All This Will Be Yours,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1781088748""","=""9781781088746""",0,4.04,Solaris,Hardcover,144,2021,2021,,2021/07/13,to-read,to-read (#487),to-read,,,,0,0
55595995,"Bloodline (Cradle, #9)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.52,Hidden Gnome Publishing,Kindle Edition,378,2021,2021,2021/07/12,2021/07/11,,,read,,,,1,0
55892954,The Queen's Gambit,Walter Tevis,"Tevis, Walter",,"=""1474622577""","=""9781474622578""",0,4.20,Orion,Paperback,243,2020,1983,,2021/07/12,to-read,to-read (#486),to-read,,,,0,0
55423083,"Wintersteel (Cradle, #8)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.71,Hidden Gnome Publishing,Paperback,540,2020,2020,2021/07/11,2021/07/09,,,read,,,,1,0
367335,City of Bones,Martha Wells,"Wells, Martha",,"=""0812567080""","=""9780812567083""",0,3.99,Tor Fantasy / Tom Doherty Associates,Mass Market Paperback,442,1996,1995,,2021/07/10,to-read,to-read (#485),to-read,,,,0,0
43895031,"Underlord (Cradle, #6)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.63,Hidden Gnome Publishing,Kindle Edition,308,2019,2019,2021/07/06,2021/07/05,,,read,,,,1,0
49713398,Delve,SenescentSoul,"SenescentSoul, SenescentSoul",,"=""""","=""""",0,3.96,RoyalRoad,ebook,,,,,2021/07/05,to-read,to-read (#484),to-read,,,,0,0
54112943,Lord of the Mysteries,Ai Qianshui de Wuzei,"Wuzei, Ai Qianshui de",Cuttlefish That Loves Diving,"=""""","=""""",0,4.63,WEBNOVEL,Webtoons,,2020,2020,,2021/07/05,to-read,to-read (#483),to-read,,,,0,0
36332410,"Skysworn (Cradle, #4)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.40,Hidden Gnome Publishing,Kindle Edition,292,2017,2017,2021/07/04,2021/06/29,,,read,,,,1,0
39864306,Dead Red: A Sci-Fi Horror Novel,Matthew Buza,"Buza, Matthew",,"=""""","=""""",1,3.56,,Kindle Edition,227,2018,,2021/07/03,2021/06/29,,,read,,,,1,0
28137887,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",4,4.56,Pottermore Publishing,Kindle Edition,735,2015,2000,2021/07/01,2021/06/14,,,read,,,,1,0
52378874,The Angel of the Crows,Katherine Addison,"Addison, Katherine",,"=""0765387395""","=""9780765387394""",0,3.79,Tor Books,Hardcover,448,2020,2020,,2021/07/01,to-read,to-read (#482),to-read,,,,0,0
35225721,"The Heresy Within (The Ties that Bind, #1)",Rob J. Hayes,"Hayes, Rob J.",,"=""""","=""""",0,3.90,,Kindle Edition,426,2017,2014,,2021/06/29,to-read,to-read (#481),to-read,,,,0,0
28959643,Patriarch Reliance (I Shall Seal the Heavens 我欲封天 #1),Er Gen,"Gen, Er",Deathblade,"=""""","=""""",0,4.26,,ebook,,,,,2021/06/29,to-read,to-read (#480),to-read,,,,0,0
23446488,"Qin Yu (Stellar Transformations, #1)",Wo Chi Xi Hong Shi,"Shi, Wo Chi Xi Hong","我吃西红柿, he-man","=""""","=""""",0,4.10,,,,,,,2021/06/29,to-read,to-read (#479),to-read,,,,0,0
32595771,"World of Cultivation (World of Cultivation, #1)",Fang Xiang,"Xiang, Fang",,"=""""","=""""",0,3.98,,ebook,,,,,2021/06/29,to-read,to-read (#478),to-read,,,,0,0
442239,The Republic of Pirates: Being the True and Surprising Story of the Caribbean Pirates and the Man Who Brought Them Down,Colin Woodard,"Woodard, Colin",,"=""0151013020""","=""9780151013029""",0,3.87,Houghton Mifflin Harcourt,Hardcover,400,2007,2007,,2021/06/29,to-read,to-read (#477),to-read,,,,0,0
23446644,"The Ring (Coiling Dragon, #1)",Wo Chi Xi Hong Shi,"Shi, Wo Chi Xi Hong","我吃西红柿, Ren Wo Xing","=""""","=""""",0,4.27,,,,,,,2021/06/29,to-read,to-read (#476),to-read,,,,0,0
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",0,3.90,Penguin Classics,Paperback,226,1993,1924,,2021/06/29,to-read,to-read (#475),to-read,,,,0,0
550165,Ecotopia,Ernest Callenbach,"Callenbach, Ernest",,"=""0553348477""","=""9780553348477""",0,3.60,Bantam,Paperback,181,1990,1975,,2021/06/29,to-read,to-read (#474),to-read,,,,0,0
32617610,"Sea of Rust (Sea of Rust, #1)",C. Robert Cargill,"Cargill, C. Robert",,"=""1473212782""","=""9781473212787""",0,4.07,Gollancz,Paperback,365,2017,2017,,2021/06/29,to-read,to-read (#473),to-read,,,,0,0
102888,"Winterlong (Winterlong, #1)",Elizabeth Hand,"Hand, Elizabeth",,"=""0061057304""","=""9780061057304""",0,3.70,HarperCollins,Paperback,496,1997,1990,,2021/06/29,to-read,to-read (#472),to-read,,,,0,0
11371,It Can't Happen Here,Sinclair Lewis,"Lewis, Sinclair",,"=""045121658X""","=""9780451216588""",0,3.78,NAL Trade,Paperback,400,2005,1935,,2021/06/29,to-read,to-read (#471),to-read,,,,0,0
35023786,"Blackflame (Cradle, #3)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.52,Hidden Gnome Publishing,Kindle Edition,370,2017,2017,2021/06/29,2021/06/27,,,read,,,,1,0
32283608,"Soulsmith (Cradle, #2)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.36,Hidden Gnome Publishing,Kindle Edition,284,2016,2016,2021/06/27,2021/06/26,,,read,,,,1,0
30558257,"Unsouled (Cradle, #1)",Will Wight,"Wight, Will",,"=""""","=""""",4,4.17,Hidden Gnome Publishing,Kindle Edition,294,2016,2016,2021/06/26,2020/07/19,,,read,,,,1,0
40651883,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5,4.03,Spectra,Kindle Edition,559,2003,1992,2019/12/03,2019/02/24,,,read,,,,1,0
55077678,When the Sparrow Falls,Neil Sharpson,"Sharpson, Neil",,"=""1250784212""","=""9781250784216""",0,4.08,Tor Books,Hardcover,328,2021,2021,,2021/06/22,to-read,to-read (#470),to-read,,,,0,0
53331568,Our Only Home: A Climate Appeal to the World,Dalai Lama XIV,"XIV, Dalai Lama",,"=""1335218467""","=""9781335218469""",2,3.55,Hanover Square Press,Hardcover,176,2020,2020,2021/06/21,2021/06/19,,,read,,,,1,0
752461,"Eisenhorn (Eisenhorn, #1-3)",Dan Abnett,"Abnett, Dan",,"=""1844161560""","=""9781844161560""",0,4.43,Games Workshop,Paperback,768,2005,2004,,2021/06/19,to-read,to-read (#469),to-read,,,,0,0
220741,"First and Only (Gaunt's Ghosts, #1)",Dan Abnett,"Abnett, Dan",,"=""1841542687""","=""9781841542683""",0,4.24,The Black Library,Paperback,320,2002,1999,,2021/06/19,to-read,to-read (#468),to-read,,,,0,0
54124189,Open House on Haunted Hill,John Wiswell,"Wiswell, John",,"=""""","=""""",4,4.15,,ebook,13,2020,2020,2021/06/06,2021/06/06,,,read,,,,1,0
54231969,The Faceless Old Woman Who Secretly Lives In Your Home (Welcome to Night Vale #3),Joseph Fink,"Fink, Joseph",Jeffrey Cranor,"=""""","=""9780062889003""",4,4.08,Harper Perennial,Hardcover,365,2020,2020,2021/06/19,2021/06/15,,,read,,,,1,0
22878967,"The Shadow of What Was Lost (The Licanius Trilogy, #1)",James  Islington,"Islington, James",,"=""099258020X""","=""9780992580209""",0,4.14,Aslaradis Publishing,Paperback,602,2014,2014,,2021/06/18,to-read,to-read (#467),to-read,,,,0,0
13039884,Existence,David Brin,"Brin, David",,"=""0765303612""","=""9780765303615""",0,3.77,Tor Books,Hardcover,553,2012,2012,,2021/06/17,to-read,to-read (#466),to-read,,,,0,0
54443445,Lore,Alexandra Bracken,"Bracken, Alexandra",,"=""""","=""""",0,3.79,Disney Hyperion,Kindle Edition,494,2021,2021,,2021/06/16,to-read,to-read (#465),to-read,,,,0,0
51733546,Into the Dark (Star Wars: The High Republic),Claudia Gray,"Gray, Claudia",,"=""1368057284""","=""9781368057288""",3,4.03,Disney Lucasfilm Press,Hardcover,425,2021,2021,2021/06/13,2021/05/25,,,read,,,,1,0
142296,The Anubis Gates,Tim Powers,"Powers, Tim",,"=""0441004016""","=""9780441004010""",0,3.91,Ace Books,Paperback,387,1997,1983,,2021/06/12,to-read,to-read (#464),to-read,,,,0,0
17674968,The Necromancer's House,Christopher Buehlman,"Buehlman, Christopher",,"=""0425256650""","=""9780425256657""",0,3.75,Ace,Hardcover,410,2013,2013,,2021/06/12,to-read,to-read (#463),to-read,,,,0,0
53101781,"India Bones and the Ship of the Dead (India Bones, #1)",Set Sytes,"Sytes, Set",,"=""""","=""""",0,4.05,,Kindle Edition,256,2019,,,2021/06/12,to-read,to-read (#462),to-read,,,,0,0
54735156,The Absolute Book,Elizabeth Knox,"Knox, Elizabeth",,"=""0593296737""","=""9780593296738""",1,3.27,Viking,Hardcover,640,2021,2019,2021/06/10,2021/05/19,,,read,,,,1,0
43719523,Riot Baby,Tochi Onyebuchi,"Onyebuchi, Tochi",,"=""""","=""""",0,3.73,Tor,Kindle Edition,167,2020,2020,,2021/06/06,to-read,to-read (#461),to-read,,,,0,0
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",0,4.28,,Kindle Edition,220,2020,2020,,2021/06/06,to-read,to-read (#460),to-read,,,,0,0
41180829,"The Wandering Inn: Volume 2 (The Wandering Inn, #2)",Pirateaba,"Pirateaba, Pirateaba",,"=""""","=""""",4,4.55,,ebook,1718,,2019,2021/06/03,2021/05/24,,,read,,,,1,0
25003119,Reasons to Stay Alive,Matt Haig,"Haig, Matt",,"=""""","=""""",0,4.09,Canongate Books,Kindle Edition,273,2015,2015,,2021/06/02,to-read,to-read (#459),to-read,,,,0,0
10073506,"Tinker, Tailor, Soldier, Spy (George Smiley, #5; Karla Trilogy, #1)",John le Carré,"Carré, John le",,"=""0143119788""","=""9780143119784""",0,4.05,Penguin Books,Paperback,381,2011,1974,,2021/06/02,to-read,to-read (#458),to-read,,,,0,0
54732978,How to Be Animal: A New History of What It Means to Be Human,Melanie Challenger,"Challenger, Melanie",,"=""0143134353""","=""9780143134350""",0,3.64,Penguin Books,Paperback,272,2021,2020,,2021/06/02,to-read,to-read (#457),to-read,,,,0,0
341930,The Cipher,Kathe Koja,"Koja, Kathe",,"=""0440207827""","=""9780440207825""",0,3.57,Dell,Paperback,356,1991,1991,,2021/06/02,to-read,to-read (#456),to-read,,,,0,0
22295362,The Elementals,Michael McDowell,"McDowell, Michael",Michael Rowe,"=""1941147178""","=""9781941147177""",0,4.02,Valancourt Books,Paperback,218,2014,1981,,2021/06/02,to-read,to-read (#455),to-read,,,,0,0
25155958,"Gentleman Jole and the Red Queen (Vorkosigan Saga, #16)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""""","=""9781625794802""",2,3.82,Baen Books,ebook,352,2016,2016,2021/05/25,2021/05/11,,,read,,,,1,0
